N	measure_1	measure_2	test_statistic	pvalue
4000	KLD	LLR	-0.3637978720554923	0.7202469055765575
4000	KLD	TF-IDF	-0.33664627981984874	0.740276675303781
4000	χ2	Zeta_orig	-0.209102616306554	0.8367163275396858
4000	χ2	Zeta_log	0.041761870905235345	0.9671482885351699
4000	χ2	RRF	0.9030519716198606	0.3784250584937715
4000	χ2	Eta	0.15667220707567636	0.8772470809666909
4000	χ2	Welch	-0.627568074699775	0.5381675343028518
4000	χ2	Wilcoxon	0.12101159223448639	0.9050224757805966
4000	χ2	KLD	0.35290120545623527	0.7282613521747415
4000	χ2	χ2	0.0	1.0
4000	χ2	LLR	-0.01845554076319042	0.9854784813421825
4000	χ2	TF-IDF	0.016748399512517203	0.9868215854283445
4000	LLR	Zeta_orig	-0.18421715382649662	0.8559025943407604
4000	LLR	Zeta_log	0.05894718163091058	0.9536436828178287
4000	LLR	RRF	0.9021702762052264	0.37888066806018184
4000	LLR	Eta	0.17174543844369616	0.8655537697067726
4000	LLR	Welch	-0.5937420397703218	0.5600729109016008
4000	LLR	Wilcoxon	0.13664160179088816	0.8928307929136065
4000	LLR	KLD	0.3637978720554923	0.7202469055765575
4000	LLR	χ2	0.01845554076319042	0.9854784813421825
4000	LLR	LLR	0.0	1.0
4000	LLR	TF-IDF	0.03487899059767251	0.9725601170519522
4000	TF-IDF	Zeta_orig	-0.22757926127554973	0.8225383077000963
4000	TF-IDF	Zeta_log	0.025487850575494516	0.9799462837249064
4000	TF-IDF	RRF	0.8883031841961191	0.38609452633588925
4000	TF-IDF	Eta	0.14026457311591492	0.8900086144674577
4000	TF-IDF	Welch	-0.6464636017089026	0.5261369062470795
4000	TF-IDF	Wilcoxon	0.10479977684100489	0.9176936573956719
4000	TF-IDF	KLD	0.33664627981984874	0.740276675303781
4000	TF-IDF	χ2	-0.016748399512517203	0.9868215854283445
4000	TF-IDF	LLR	-0.03487899059767251	0.9725601170519522
4000	TF-IDF	TF-IDF	0.0	1.0
5000	Zeta_orig	Zeta_orig	0.0	1.0
5000	Zeta_orig	Zeta_log	0.12748774192850895	0.899967834498187
5000	Zeta_orig	RRF	12.651157672212655	2.1455625176570855e-10
5000	Zeta_orig	Eta	0.1924638738222319	0.8495336319234676
5000	Zeta_orig	Welch	0.07922140055863292	0.9377306186083322
5000	Zeta_orig	Wilcoxon	0.6492848961607494	0.524353480721845
5000	Zeta_orig	KLD	0.7812099423950404	0.4448330453999486
5000	Zeta_orig	χ2	0.28598517718915084	0.7781547318702713
5000	Zeta_orig	LLR	0.37408626433942027	0.7127103190463927
5000	Zeta_orig	TF-IDF	0.33017262714481094	0.7450812928350444
5000	Zeta_log	Zeta_orig	-0.12748774192850895	0.899967834498187
5000	Zeta_log	Zeta_log	0.0	1.0
5000	Zeta_log	RRF	12.349212236601096	3.1756680489114914e-10
5000	Zeta_log	Eta	0.06694589375975489	0.9473627804761066
5000	Zeta_log	Welch	-0.039555463041962724	0.9688829634228531
5000	Zeta_log	Wilcoxon	0.5137336192788449	0.6136870088846428
5000	Zeta_log	KLD	0.6359560444710506	0.5328085375813938
5000	Zeta_log	χ2	0.1597665103594492	0.8748441568833686
5000	Zeta_log	LLR	0.2437045786293202	0.8102155732252162
5000	Zeta_log	TF-IDF	0.20272729850670512	0.8416220734284481
5000	RRF	Zeta_orig	-12.651157672212655	2.1455625176570855e-10
5000	RRF	Zeta_log	-12.349212236601096	3.1756680489114914e-10
5000	RRF	RRF	0.0	1.0
5000	RRF	Eta	-12.113730828777395	4.334850143513037e-10
5000	RRF	Welch	-12.056131031987174	4.681093639676275e-10
5000	RRF	Wilcoxon	-11.576543536278125	8.978562351703954e-10
5000	RRF	KLD	-11.685391469199718	7.730632957927203e-10
5000	RRF	χ2	-11.938010008545541	5.4850799421449e-10
5000	RRF	LLR	-11.92856307499787	5.555349507596868e-10
5000	RRF	TF-IDF	-11.896382246425928	5.801894070941494e-10
5000	Eta	Zeta_orig	-0.1924638738222319	0.8495336319234676
5000	Eta	Zeta_log	-0.06694589375975489	0.9473627804761066
5000	Eta	RRF	12.113730828777395	4.334850143513037e-10
5000	Eta	Eta	0.0	1.0
5000	Eta	Welch	-0.10197640319686038	0.919902832599217
5000	Eta	Wilcoxon	0.4366083780133815	0.6675876261147746
5000	Eta	KLD	0.5523601330468507	0.5874956025918341
5000	Eta	χ2	0.09132493325405841	0.9282430640697514
5000	Eta	LLR	0.17220505357720536	0.8651977023680979
5000	Eta	TF-IDF	0.13317142572146648	0.8955353309380636
5000	Welch	Zeta_orig	-0.07922140055863292	0.9377306186083322
5000	Welch	Zeta_log	0.039555463041962724	0.9688829634228531
5000	Welch	RRF	12.056131031987174	4.681093639676275e-10
5000	Welch	Eta	0.10197640319686038	0.919902832599217
5000	Welch	Welch	0.0	1.0
5000	Welch	Wilcoxon	0.5266700492833076	0.6048529880621044
5000	Welch	KLD	0.6423985632237076	0.52871244400796
5000	Welch	χ2	0.18974057391392585	0.8516356880257067
5000	Welch	LLR	0.2696857625972326	0.7904694122159164
5000	Welch	TF-IDF	0.23057614667520274	0.8202444284743599
5000	Wilcoxon	Zeta_orig	-0.6492848961607494	0.524353480721845
5000	Wilcoxon	Zeta_log	-0.5137336192788449	0.6136870088846428
5000	Wilcoxon	RRF	11.576543536278125	8.978562351703954e-10
5000	Wilcoxon	Eta	-0.4366083780133815	0.6675876261147746
5000	Wilcoxon	Welch	-0.5266700492833076	0.6048529880621044
5000	Wilcoxon	Wilcoxon	0.0	1.0
5000	Wilcoxon	KLD	0.09893853299490714	0.922280591653399
5000	Wilcoxon	χ2	-0.3411932294427736	0.7369085669526091
5000	Wilcoxon	LLR	-0.26623774184873567	0.793081907632892
5000	Wilcoxon	TF-IDF	-0.30000192810885706	0.7676126743048562
5000	KLD	Zeta_orig	-0.7812099423950404	0.4448330453999486
5000	KLD	Zeta_log	-0.6359560444710506	0.5328085375813938
5000	KLD	RRF	11.685391469199718	7.730632957927203e-10
5000	KLD	Eta	-0.5523601330468507	0.5874956025918341
5000	KLD	Welch	-0.6423985632237076	0.52871244400796
5000	KLD	Wilcoxon	-0.09893853299490714	0.922280591653399
5000	KLD	KLD	0.0	1.0
5000	KLD	χ2	-0.451907213181173	0.6567340157206694
5000	KLD	LLR	-0.37564362830464193	0.7115721235448078
5000	KLD	TF-IDF	-0.4092907833249998	0.6871554367041212
5000	χ2	Zeta_orig	-0.28598517718915084	0.7781547318702713
5000	χ2	Zeta_log	-0.1597665103594492	0.8748441568833686
5000	χ2	RRF	11.938010008545541	5.4850799421449e-10
5000	χ2	Eta	-0.09132493325405841	0.9282430640697514
5000	χ2	Welch	-0.18974057391392585	0.8516356880257067
5000	χ2	Wilcoxon	0.3411932294427736	0.7369085669526091
5000	χ2	KLD	0.451907213181173	0.6567340157206694
5000	χ2	χ2	0.0	1.0
5000	χ2	LLR	0.0787878932690021	0.9380706173112923
5000	χ2	TF-IDF	0.04130349332801206	0.9675086507804904
5000	LLR	Zeta_orig	-0.37408626433942027	0.7127103190463927
5000	LLR	Zeta_log	-0.2437045786293202	0.8102155732252162
5000	LLR	RRF	11.92856307499787	5.555349507596868e-10
5000	LLR	Eta	-0.17220505357720536	0.8651977023680979
5000	LLR	Welch	-0.2696857625972326	0.7904694122159164
5000	LLR	Wilcoxon	0.26623774184873567	0.793081907632892
5000	LLR	KLD	0.37564362830464193	0.7115721235448078
5000	LLR	χ2	-0.0787878932690021	0.9380706173112923
5000	LLR	LLR	0.0	1.0
5000	LLR	TF-IDF	-0.03703315698843101	0.9708661922765796
5000	TF-IDF	Zeta_orig	-0.33017262714481094	0.7450812928350444
5000	TF-IDF	Zeta_log	-0.20272729850670512	0.8416220734284481
5000	TF-IDF	RRF	11.896382246425928	5.801894070941494e-10
5000	TF-IDF	Eta	-0.13317142572146648	0.8955353309380636
5000	TF-IDF	Welch	-0.23057614667520274	0.8202444284743599
5000	TF-IDF	Wilcoxon	0.30000192810885706	0.7676126743048562
5000	TF-IDF	KLD	0.4092907833249998	0.6871554367041212
5000	TF-IDF	χ2	-0.04130349332801206	0.9675086507804904
5000	TF-IDF	LLR	0.03703315698843101	0.9708661922765796
5000	TF-IDF	TF-IDF	0.0	1.0
