"Broughton_ENG18830" "Broughton_ENG18871" "Broughton_ENG18901" "Dickens_ENG18481" "Dickens_ENG18530" "Dickens_ENG18540" "Disraeli_ENG18440" "Disraeli_ENG18450" "Disraeli_ENG18800" "Eliot_ENG18610" "Eliot_ENG18660" "Eliot_ENG18721" "Nesbit_ENG18890" "Nesbit_ENG19020" "Nesbit_ENG19060" "Ouida_ENG18670" "Ouida_ENG18740" "Ouida_ENG18831" "Trollope_ENG18551" "Trollope_ENG18650" "Trollope_ENG18742" "Ward_ENG18880" "Ward_ENG18951" "Ward_ENG19091" "Wells_ENG18952" "Wells_ENG19090" "Wells_ENG19120" "Yonge_ENG18531" "Yonge_ENG18560" "Yonge_ENG18651"
"narrow" 0.00494228121580118 0.00641720381039302 0.0130041548274674 0.00279407655769768 0.00691620328104684 0.00852208166048027 0.000625089856666896 0.00688498322567723 0.00115847336380118 0.0161941134397646 0.00858470420328579 0.00773821315372425 0.010318533117332 0.00502201315767447 0.0153682798703476 0.00835448476698944 0.00180060140086789 0.0144339569146386 0.00272561258142768 0.00341294810457273 0.00479133726222989 0.00580845095446516 0.00407050107868279 0 0.0213252094440213 0.0101158993034481 0.0118928847513396 0.00210331482416288 0.00230907267641315 0.00405723953536493
"tenderness" 0.00141208034737177 0.00356511322799612 0.00520166193098695 0.00726459905001397 0.0041497219686281 0.00378759184910234 0.0137519768466717 0.00938861348955986 0.00347542009140355 0.00809705671988232 0.00751161617787507 0.00990491283676704 0.00309555993519961 0.00167400438589149 0 0.0119349782385563 0.00180060140086789 0.00927897230226768 0 0.00186160805703967 0.00239566863111494 0.00956686039558968 0.0122115032360484 0.00890194507499889 0.00609291698400609 0.00289025694384231 0.0079285898342264 0.00378596668349319 0.0062674829788357 0.00689730721012038
"ashamed" 0.00706040173685883 0.0135474302663853 0.00585186967236032 0.00223526124615814 0.00719285141228871 0.0066282857359291 0.00187526957000069 0.00187772269791197 0.00231694672760237 0.0067475472665686 0.00482889611434826 0.00897632725832013 0.00206370662346641 0.00334800877178298 0.00139711635184978 0.00437615868747066 0.0198066154095468 0.00463948615113384 0.00817683774428303 0.00837723625667852 0.0143740117866897 0.00239171509889742 0 0.0178038901499978 0.00304645849200305 0.00722564235960577 0.0059464423756698 0.00925458522631667 0.00791682060484509 0.00892592697780284
"considerable" 0.00141208034737177 0.00427813587359535 0.00195062322412011 0.00335289186923722 0.00885274019973995 0.0066282857359291 0.0331297624033455 0.0125181513194131 0.0289618340950296 0 0.00804816019058043 0.00185717115689382 0 0 0.00139711635184978 0.00318266086361503 0 0 0 0.00713616421865207 0.00718700589334483 0.00546677736890839 0 0.00445097253749944 0.00913937547600914 0.0093933350674875 0.009910737292783 0.00462729261315834 0.00230907267641315 0.00202861976768246
"doors" 0.00847248208423059 0.00784324910159147 0.00390124644824021 0.0106174909192512 0.00968268459346557 0.00473448981137793 0.00625089856666896 0.00688498322567723 0.00231694672760237 0.0067475472665686 0.00482889611434826 0.00216669968304279 0.00928667980559884 0.00167400438589149 0.0167653962221974 0.00159133043180751 0.0144048112069431 0.0103099692247419 0.00681403145356919 0.00372321611407934 0.00718700589334483 0.00683347171113548 0.00407050107868279 0.00741828756249907 0.0274181264280274 0.00650307812364519 0.00528572655615093 0.00673060743732122 0.00362854277722067 0.00324579162829194
"due" 0.00282416069474353 0.000713022645599224 0.00715228515510706 0.00558815311539536 0.00248983318117686 0.00568138777365351 0.00437562899666827 0.00751089079164789 0.0144809170475148 0.00809705671988232 0.0155597763684555 0.010523969889065 0.00309555993519961 0.00502201315767447 0 0.00636532172723005 0.00180060140086789 0.00360848922865965 0.0177164817792799 0.00837723625667852 0 0.00341673585556774 0.00407050107868279 0.00148365751249981 0.00913937547600914 0.00650307812364519 0.00660715819518867 0.00546861854282349 0.00527788040323006 0.00689730721012038
"hastily" 0.0162389239947753 0.0156864982031829 0.0156049857929609 0.00670578373847443 0.00497966636235372 0.00189379592455117 0.00125017971333379 0.00187772269791197 0.00231694672760237 0.00809705671988232 0.00482889611434826 0.00371434231378764 0.00412741324693282 0.0117180307012404 0.0293394433888454 0.0035804934715669 0 0.00154649538371128 0 0 0 0.00990853398114645 0.0122115032360484 0.0133529176124983 0.0243716679360244 0.00361282117980288 0.0019821474585566 0.0100959111559818 0.00956615823085449 0.00446296348890142
"listening" 0.0141208034737177 0.00784324910159147 0.00910290837922716 0.0103380832634814 0.00663955514980496 0.00284069388682676 0.00250035942666758 0.00375544539582394 0.00231694672760237 0.0067475472665686 0.00804816019058043 0.00650009904912837 0.00309555993519961 0.00334800877178298 0.00419134905554935 0.00397832607951878 0.00180060140086789 0.00257749230618547 0.00817683774428303 0.00217187606654628 0.00718700589334483 0.00820016605336258 0.0162820043147311 0.00296731502499963 0 0.00433538541576346 0.00660715819518867 0.00504795557799091 0.00923629070565261 0.00973737488487583
"nay" 0.00564832138948706 0.00356511322799612 0.00325103870686684 0.000558815311539536 0.00165988878745124 0.00284069388682676 0.00687598842333585 0.0043813529617946 0.00231694672760237 0.0175436228930784 0.0134136003176341 0.010523969889065 0.0010318533117332 0 0 0.00119349782385563 0.0198066154095468 0.016495950759587 0.0149908691978522 0.00620536019013224 0 0.0109335547378168 0 0 0 0 0 0.0151438667339727 0.00593761545363382 0.0109545467454853
"although" 0.00776644191054471 0.00570418116479379 0.0130041548274674 0.0162056440346465 0.0102359808559493 0.0123096735095826 0.0125017971333379 0.0043813529617946 0.0167978637751172 0 0.00482889611434826 0.00433339936608558 0.00309555993519961 0.00167400438589149 0.00139711635184978 0.00517182390337442 0.00180060140086789 0.00876347384103058 0.00408841887214151 0.00558482417111901 0 0.00102502075667032 0 0.00593463004999926 0.00304645849200305 0.00361282117980288 0.00462501073663207 0.000841325929665152 0.000989602575605637 0.00202861976768246
"brilliant" 0 0.00427813587359535 0.000650207741373369 0.00279407655769768 0.00359642570614436 0 0.0193777855566738 0.0112663361874718 0.0191148105027195 0.00269901890662744 0.00482889611434826 0.0030952852614897 0.00722297318213243 0.00502201315767447 0.00139711635184978 0.0230742912612089 0.00360120280173578 0.00360848922865965 0.00272561258142768 0.00217187606654628 0 0.00888351322447613 0 0.00296731502499963 0.00609291698400609 0.00216769270788173 0.0118928847513396 0.00378596668349319 0.00560774792843194 0.00649158325658389
"brow" 0.00564832138948706 0.00641720381039302 0.00260083096549348 0.00558815311539536 0.00248983318117686 0.00189379592455117 0.011876707276671 0.00688498322567723 0.00810931354660828 0.0067475472665686 0.00643852815246435 0.0061905705229794 0.00412741324693282 0.00334800877178298 0 0.00636532172723005 0.00720240560347156 0.00257749230618547 0.0136280629071384 0.00248214407605289 0.00479133726222989 0.0126419226656006 0.0203525053934139 0.0148365751249981 0.00304645849200305 0.00578051388768462 0.00132143163903773 0.0113579000504796 0.0062674829788357 0.00811447907072986
"absolutely" 0.00988456243160236 0.00356511322799612 0.012353947086094 0.00251466890192791 0.00221318504993499 0.00284069388682676 0.00562580871000206 0.00312953782985329 0.0196940471846201 0.00134950945331372 0.00321926407623217 0.00185717115689382 0.00928667980559884 0.0100440263153489 0.00139711635184978 0.00397832607951878 0.00180060140086789 0.00463948615113384 0.00953964403499686 0.0108593803327314 0.00958267452445978 0.00512510378335161 0.00814100215736557 0.00296731502499963 0.0335110434120335 0.00867077083152692 0.00925002147326414 0.00588928150765607 0.00395841030242255 0.0117659946525583
"cool" 0.0197691248632047 0.00641720381039302 0.00910290837922716 0.00279407655769768 0.00719285141228871 0.00473448981137793 0.00250035942666758 0.00250363026388263 0.000579236681900591 0.00539803781325488 0.00697507216516971 0.00371434231378764 0.00412741324693282 0.00669601754356596 0.00419134905554935 0.00994581519879695 0.0270090210130183 0.0211354369107208 0.00272561258142768 0.00155134004753306 0.0119783431555747 0.00478343019779484 0.00814100215736557 0.0118692600999985 0 0.00361282117980288 0.0059464423756698 0.00925458522631667 0.00362854277722067 0.00284006767475545
"higher" 0.00635436156317294 0.00713022645599224 0.00520166193098695 0.00419111483654652 0.00470301823111185 0.00189379592455117 0.00875125799333654 0.0087627059235892 0.00521313013710532 0.0148446039864509 0.0139501443303394 0.010214441362916 0.00515926655866602 0.00837002192945746 0.00977981446294847 0.00875231737494132 0.00540180420260367 0.0072169784573193 0.00408841887214151 0.00310268009506612 0.00479133726222989 0.00341673585556774 0.00407050107868279 0.00296731502499963 0.00609291698400609 0.00289025694384231 0.00528572655615093 0.00420662964832576 0.00725708555444134 0.0056801353495109
"lifted" 0.00635436156317294 0.0028520905823969 0.00910290837922716 0.00474993014808606 0.00304312944366061 0.0066282857359291 0 0 0.000579236681900591 0.0134950945331372 0.00643852815246435 0.00340481378763867 0.00515926655866602 0.00334800877178298 0.00698558175924891 0.0202894630055458 0.016205412607811 0.0201044399882466 0 0.00248214407605289 0.00239566863111494 0.00854183963891936 0.00407050107868279 0.0118692600999985 0.00304645849200305 0.00578051388768462 0.0079285898342264 0.00462729261315834 0.00527788040323006 0.0056801353495109
"mistake" 0.0112966427789741 0.00570418116479379 0.00780249289648043 0.00642637608270467 0.00497966636235372 0.0104158775850314 0.0106265275633372 0.00751089079164789 0.0110054969561112 0.00539803781325488 0.00482889611434826 0.0120716125198098 0.00825482649386563 0.00837002192945746 0.00139711635184978 0.00318266086361503 0 0.00103099692247419 0.00545122516285535 0.00589509218062562 0.00239566863111494 0.00580845095446516 0 0.0103856025874987 0.00609291698400609 0 0.00925002147326414 0.00336530371866061 0.00560774792843194 0.00446296348890142
"thin" 0.00706040173685883 0.0149734755575837 0.00975311612060053 0.00223526124615814 0.00470301823111185 0.00757518369820468 0.00125017971333379 0.00250363026388263 0.00115847336380118 0.00539803781325488 0.00482889611434826 0.00433339936608558 0.00412741324693282 0.00669601754356596 0.0111769308147983 0.00238699564771127 0.00720240560347156 0.00309299076742256 0.00545122516285535 0.00341294810457273 0 0.018108700034509 0.0244230064720967 0.016320232637498 0.00913937547600914 0.0108384635394087 0.0105714531123019 0.00630994447248864 0.00560774792843194 0.00608585930304739
"escape" 0.00988456243160236 0.00213906793679767 0.00650207741373369 0.00419111483654652 0.00359642570614436 0.00473448981137793 0.00625089856666896 0.0087627059235892 0.00463389345520473 0.00269901890662744 0.0042923521016429 0.00340481378763867 0.0134140930525317 0.00167400438589149 0.00558846540739913 0.00994581519879695 0.00180060140086789 0.00515498461237093 0.0204420943607076 0.0114799163517446 0.00718700589334483 0.00683347171113548 0 0.00445097253749944 0.00913937547600914 0.00505794965172404 0.00726787401470753 0.00841325929665152 0.00428827782762443 0.00486868744243791
"path" 0.00988456243160236 0.00570418116479379 0.0104033238619739 0.00419111483654652 0.00359642570614436 0.00473448981137793 0.000625089856666896 0.00187772269791197 0.000579236681900591 0.00539803781325488 0.00321926407623217 0.00340481378763867 0.00928667980559884 0.0117180307012404 0.00838269811109869 0.00716098694313381 0.00540180420260367 0.0123719630696902 0.00272561258142768 0.00465402014259918 0.00479133726222989 0.0143502905933845 0 0.0103856025874987 0.0152322924600152 0.00722564235960577 0.00726787401470753 0.00757193336698637 0.00593761545363382 0.00689730721012038
"system" 0.000706040173685883 0 0.000650207741373369 0.00586756077116513 0.00802279580601433 0.0123096735095826 0.0243785044100089 0.025662210204797 0.00753007686470769 0.00404852835994116 0.00804816019058043 0.00680962757527734 0.010318533117332 0.00334800877178298 0.00279423270369956 0.00119349782385563 0 0 0.00272561258142768 0.000310268009506612 0 0.00546677736890839 0 0.00148365751249981 0.00609291698400609 0.0209543628428567 0.00462501073663207 0.0016826518593303 0.00362854277722067 0.00933165093133934
"worthy" 0.00282416069474353 0.00784324910159147 0.00195062322412011 0.00530874545962559 0.00663955514980496 0.00946897962275585 0.0106265275633372 0.0112663361874718 0.00926778691040946 0 0.0101943362414019 0.00897632725832013 0.00206370662346641 0.00334800877178298 0.00279423270369956 0.00517182390337442 0.00360120280173578 0.00876347384103058 0.0149908691978522 0.00558482417111901 0 0.00546677736890839 0.00407050107868279 0.00296731502499963 0 0.000722564235960577 0.00132143163903773 0.00799259633181895 0.00494801287802818 0.00730303116365687
"breaking" 0.0155328838210894 0.00926929439278991 0.0188560244998277 0.00419111483654652 0.00746949954353058 0.00189379592455117 0.00125017971333379 0.00563316809373592 0.00115847336380118 0.00404852835994116 0.00536544012705362 0.00557151347068146 0.00412741324693282 0.00502201315767447 0.00419134905554935 0.00755881955108569 0.00720240560347156 0.00824797537979349 0.00136280629071384 0.00248214407605289 0.00479133726222989 0.00956686039558968 0.00814100215736557 0.0103856025874987 0.00609291698400609 0.00361282117980288 0.00462501073663207 0.0100959111559818 0.00428827782762443 0.00405723953536493
"deeply" 0.0042362410421153 0.00427813587359535 0.00455145418961358 0.00391170718077675 0.00470301823111185 0.00473448981137793 0.0187526957000069 0.00688498322567723 0.0162186270932166 0.00404852835994116 0.00482889611434826 0.00804774167987322 0.00619111987039922 0.00669601754356596 0.00139711635184978 0.00517182390337442 0 0.00154649538371128 0.0122652566164245 0.00217187606654628 0 0.00956686039558968 0 0.0118692600999985 0.00304645849200305 0.00361282117980288 0.0145357480294151 0.0113579000504796 0.00362854277722067 0.00121717186060948
"doesn" 0 0.00142604529119845 0 0.00111763062307907 0.00082994439372562 0.00189379592455117 0 0 0 0.0188931323463921 0.0155597763684555 0.00990491283676704 0.0175415062994645 0.0368280964896128 0.0251480943332961 0 0 0 0 0.0183058125608901 0.00239566863111494 0.0109335547378168 0 0.0356077802999955 0 0.0144512847192115 0.0171786113074905 0.000420662964832576 0.000329867525201879 0.00121717186060948
"eat" 0.00988456243160236 0.0121213849751868 0.00520166193098695 0.00363229952500699 0.00331977757490248 0.00189379592455117 0.00125017971333379 0.00563316809373592 0 0.00809705671988232 0.00375580808893754 0.00433339936608558 0.00309555993519961 0.0133920350871319 0.0223538616295965 0.0135263086703639 0.016205412607811 0.0149494553758757 0.00272561258142768 0.00930804028519835 0.0215610176800345 0.00307506227001097 0.00814100215736557 0 0.00913937547600914 0.00578051388768462 0.0138750322098962 0.00252397778899546 0.00362854277722067 0.00243434372121896
"fanny" 0 0 0 0.00726459905001397 0 0 0 0 0 0 0.000536544012705362 0.00030952852614897 0 0 0 0 0 0 0 0.000930804028519835 0 0 0 0 0 0 0 0.00378596668349319 0.00395841030242255 0.104676780012415
"fields" 0.00353020086842941 0.0106953396839884 0.000650207741373369 0.00363229952500699 0.00968268459346557 0.00473448981137793 0.00500071885333517 0.00250363026388263 0 0.0134950945331372 0.00643852815246435 0.00278575673534073 0.00206370662346641 0.00502201315767447 0.00139711635184978 0.00556965651132629 0.048616237823433 0.0479413568950497 0 0.00217187606654628 0 0.00307506227001097 0.0122115032360484 0.00890194507499889 0 0.00505794965172404 0.00132143163903773 0.00336530371866061 0.00230907267641315 0.00162289581414597
"playing" 0.00494228121580118 0.00926929439278991 0.00715228515510706 0.00363229952500699 0.00553296262483747 0.000946897962275585 0.00562580871000206 0.00312953782985329 0.00637160350090651 0.00404852835994116 0.00375580808893754 0.00897632725832013 0.00515926655866602 0.00669601754356596 0.0223538616295965 0.00716098694313381 0.00900300700433945 0.00515498461237093 0.00817683774428303 0.00217187606654628 0 0.0129835962511574 0.0162820043147311 0.00296731502499963 0.00304645849200305 0.0093933350674875 0.0059464423756698 0.00757193336698637 0.00362854277722067 0.0056801353495109
"precious" 0.000706040173685883 0.000713022645599224 0.00390124644824021 0.0114557138865605 0.00636290701856309 0.00946897962275585 0.00875125799333654 0.00500726052776526 0.00868855022850887 0.00944656617319604 0.00643852815246435 0.00123811410459588 0.00412741324693282 0.00837002192945746 0.012574047166648 0.00676315433518193 0.00540180420260367 0.0077324769185564 0.00272561258142768 0.00124107203802645 0 0.00546677736890839 0.00814100215736557 0.00593463004999926 0.00304645849200305 0.000722564235960577 0.00660715819518867 0.0143025408043076 0.00791682060484509 0.00689730721012038
